,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id
8407,O8408,C908,delivered,2018-03-12 11:05:17,2018-03-12 11:15:33,2018-03-13 16:44:37,2018-03-20 18:28:35,2018-04-05 00:00:00,P1344
8408,O8409,C574,delivered,2018-01-19 08:02:06,2018-01-19 08:15:41,2018-01-22 18:59:39,2018-02-02 15:42:37,2018-02-16 00:00:00,P972
8409,O8410,C442,delivered,2018-08-10 17:01:31,2018-08-11 11:30:06,2018-08-13 15:25:00,2018-08-22 23:08:27,2018-09-04 00:00:00,P10
8410,O8411,C505,canceled_before_ship,2017-11-03 10:22:00,2017-11-03 10:35:27,,,2017-11-28 00:00:00,P1108
8411,O8412,C964,delivered,2018-03-20 22:54:39,2018-03-22 02:50:58,2018-03-23 01:06:54,2018-04-06 21:24:48,2018-04-13 00:00:00,P1521
8412,O8413,C431,canceled_before_ship,2017-04-12 13:45:31,2017-04-12 13:55:18,,,2017-05-08 00:00:00,P1352
8413,O8414,C104,delivered,2017-04-25 08:06:05,2017-04-26 09:36:46,2017-04-26 21:07:21,2017-05-02 11:56:54,2017-05-12 00:00:00,P1664
8414,O8415,C256,delivered,2018-03-28 13:23:14,2018-03-29 13:28:44,2018-04-02 17:44:58,2018-04-20 22:42:39,2018-04-23 00:00:00,P113
8415,O8416,C638,delivered,2017-11-07 19:32:53,2017-11-07 19:50:58,2017-11-08 20:18:47,2017-11-16 20:37:41,2017-11-27 00:00:00,P978
8416,O8417,C241,delivered,2017-10-05 13:39:21,2017-10-05 13:49:33,2017-10-05 20:11:55,2017-10-11 18:51:57,2017-11-08 00:00:00,P673
8417,O8418,C828,delivered,2017-04-11 23:53:51,2017-04-12 01:25:33,2017-04-12 10:29:16,2017-04-25 12:20:46,2017-05-08 00:00:00,P418
8418,O8419,C3,delivered,2017-07-27 14:02:07,2017-07-27 14:15:12,2017-08-03 17:41:16,2017-08-11 17:53:38,2017-08-30 00:00:00,P965
8419,O8420,C240,delivered,2017-12-14 23:49:27,2017-12-14 23:57:38,2017-12-18 19:23:42,2017-12-26 12:38:49,2018-01-09 00:00:00,P27
8420,O8421,C735,delivered,2017-04-07 15:21:10,2017-04-08 02:43:31,2017-04-11 11:35:14,2017-04-17 18:18:14,2017-05-08 00:00:00,P1421
8421,O8422,C25,delivered,2017-05-25 22:33:25,2017-05-25 22:45:08,2017-06-01 14:04:47,2017-06-17 10:38:02,2017-07-03 00:00:00,P83
8422,O8423,C529,delivered,2017-12-02 12:01:05,2017-12-02 12:20:27,2017-12-07 01:58:44,2017-12-18 11:32:52,2017-12-27 00:00:00,P1523
8423,O8424,C624,delivered,2018-03-30 09:27:22,2018-03-30 10:10:10,2018-04-02 19:59:04,2018-04-11 16:59:55,2018-04-18 00:00:00,P1797
8424,O8425,C314,delivered,2017-07-02 19:33:39,2017-07-04 04:25:19,2017-07-06 13:44:24,2017-07-10 18:16:46,2017-07-21 00:00:00,P1540
8425,O8426,C440,delivered,2018-01-30 09:42:12,2018-01-30 11:15:42,2018-01-31 18:48:39,2018-02-07 00:57:40,2018-02-15 00:00:00,P722
8426,O8427,C831,delivered,2018-02-26 21:46:40,2018-02-26 21:55:28,2018-02-27 20:09:27,2018-03-25 10:44:37,2018-03-16 00:00:00,P420
8427,O8428,C690,canceled_after_ship,2018-02-09 14:43:53,2018-02-09 16:50:06,2018-02-10 15:04:51,,2018-03-02 00:00:00,P151
8428,O8429,C239,delivered,2018-02-25 20:30:05,2018-02-27 04:31:05,2018-02-28 19:21:37,2018-03-09 18:22:57,2018-03-12 00:00:00,P118
8429,O8430,C702,delivered,2018-06-07 19:45:22,2018-06-07 20:15:02,2018-06-08 08:33:00,2018-06-14 19:06:17,2018-07-12 00:00:00,P802
8430,O8431,C632,delivered,2018-02-22 18:48:27,2018-02-22 19:08:25,2018-02-27 20:12:45,2018-03-16 22:32:58,2018-03-14 00:00:00,P772
8431,O8432,C738,delivered,2017-11-05 21:55:51,2017-11-05 22:06:44,2017-11-06 20:48:43,2017-11-16 17:52:47,2017-12-06 00:00:00,P330
8432,O8433,C748,delivered,2017-03-05 20:49:57,2017-03-05 21:02:48,2017-03-08 10:40:40,2017-03-21 10:27:45,2017-03-31 00:00:00,P123
8433,O8434,C822,delivered,2017-11-11 17:11:07,2017-11-11 17:26:17,2017-11-14 16:35:17,2017-11-29 16:07:00,2017-12-05 00:00:00,P1419
8434,O8435,C204,delivered,2017-09-29 09:18:47,2017-09-29 09:28:16,2017-09-29 14:36:01,2017-10-10 21:13:39,2017-10-26 00:00:00,P1320
8435,O8436,C20,delivered,2018-06-09 14:08:25,2018-06-09 14:31:58,2018-06-11 14:41:00,2018-06-20 23:12:12,2018-07-13 00:00:00,P251
8436,O8437,C994,canceled_before_ship,2017-02-01 17:31:17,2017-02-09 14:43:11,,,2017-03-16 00:00:00,P848
8437,O8438,C238,canceled_before_ship,2018-03-15 16:34:31,2018-03-15 17:10:11,,,2018-04-06 00:00:00,P1229
8438,O8439,C171,delivered,2018-06-18 11:25:56,2018-06-18 12:19:01,2018-06-18 14:10:00,2018-06-25 13:23:13,2018-07-18 00:00:00,P188
8439,O8440,C698,delivered,2018-07-15 22:51:54,2018-07-16 23:31:33,2018-07-17 16:01:00,2018-07-23 19:28:46,2018-07-30 00:00:00,P360
8440,O8441,C767,delivered,2017-11-29 11:10:26,2017-11-30 13:31:20,2017-12-01 22:32:18,2017-12-08 22:38:30,2017-12-18 00:00:00,P1673
8441,O8442,C266,delivered,2017-05-21 10:32:54,2017-05-21 10:45:16,2017-05-23 10:05:30,2017-05-29 04:22:00,2017-06-13 00:00:00,P1773
8442,O8443,C832,delivered,2018-08-13 10:39:36,2018-08-15 03:15:52,2018-08-17 15:21:00,2018-08-21 21:15:00,2018-08-24 00:00:00,P1942
8443,O8444,C248,delivered,2017-08-29 11:40:02,2017-08-30 02:05:28,2017-08-31 18:22:46,2017-09-08 21:33:55,2017-09-22 00:00:00,P1528
8444,O8445,C420,delivered,2017-04-24 10:02:13,2017-04-25 08:05:17,2017-05-03 16:12:40,2017-05-11 10:39:42,2017-05-17 00:00:00,P664
8445,O8446,C62,delivered,2017-03-28 21:45:33,2017-03-28 21:55:20,2017-03-29 15:47:41,2017-04-04 17:36:29,2017-04-17 00:00:00,P1599
8446,O8447,C915,delivered,2017-11-24 16:36:22,2017-11-24 20:32:37,2017-11-28 18:11:41,2017-12-03 18:53:09,2017-12-20 00:00:00,P498
8447,O8448,C866,delivered,2017-11-02 21:32:55,2017-11-02 21:46:57,2017-11-10 21:12:13,2017-11-14 19:12:29,2017-12-05 00:00:00,P1020
8448,O8449,C71,delivered,2018-05-18 20:27:58,2018-05-18 20:35:17,2018-05-22 14:28:00,2018-06-06 21:38:41,2018-06-11 00:00:00,P273
8449,O8450,C158,delivered,2018-07-20 21:21:06,2018-07-20 21:30:14,2018-07-24 12:33:00,2018-07-27 14:32:57,2018-08-17 00:00:00,P882
8450,O8451,C67,delivered,2018-08-16 18:51:26,2018-08-18 02:50:13,2018-08-20 14:44:00,2018-08-23 19:16:52,2018-08-28 00:00:00,P1118
8451,O8452,C47,delivered,2017-12-02 18:50:34,2017-12-05 06:51:40,2017-12-07 14:07:02,2017-12-14 21:06:37,2018-01-03 00:00:00,P940
8452,O8453,C905,delivered,2017-09-23 15:28:09,2017-09-23 15:44:34,2017-09-25 16:43:10,2017-10-04 20:38:16,2017-10-24 00:00:00,P1161
8453,O8454,C959,delivered,2018-06-03 17:15:21,2018-06-03 17:30:24,2018-06-04 13:30:00,2018-06-12 23:48:43,2018-07-27 00:00:00,P1486
8454,O8455,C918,delivered,2018-08-10 09:18:07,2018-08-10 09:30:19,2018-08-10 15:12:00,2018-08-21 00:25:40,2018-09-05 00:00:00,P297
8455,O8456,C275,delivered,2017-05-08 18:46:53,2017-05-08 19:02:18,2017-05-09 09:22:48,2017-05-16 15:39:51,2017-05-30 00:00:00,P1062
8456,O8457,C175,delivered,2018-07-11 18:33:35,2018-07-13 02:43:56,2018-07-13 12:10:00,2018-07-23 14:44:29,2018-07-27 00:00:00,P1083
8457,O8458,C744,canceled_before_ship,2017-10-27 11:33:04,2017-10-27 11:48:28,,,2017-11-24 00:00:00,P515
8458,O8459,C941,canceled_after_ship,2018-08-01 08:06:08,2018-08-02 05:05:17,2018-08-07 15:48:00,,2018-08-17 00:00:00,P1299
8459,O8460,C682,delivered,2017-06-19 23:00:24,2017-06-19 23:10:19,2017-06-22 15:43:24,2017-07-04 13:59:52,2017-07-13 00:00:00,P1350
8460,O8461,C579,delivered,2017-10-16 19:17:54,2017-10-16 19:35:17,2017-10-17 20:17:46,2017-10-19 16:14:55,2017-10-26 00:00:00,P1538
8461,O8462,C317,delivered,2018-08-05 20:30:35,2018-08-05 20:44:33,2018-08-07 14:25:00,2018-08-10 14:32:37,2018-08-22 00:00:00,P1427
8462,O8463,C405,delivered,2018-08-15 19:33:36,2018-08-15 19:45:14,2018-08-17 11:23:00,2018-08-29 17:31:48,2018-08-30 00:00:00,P1908
8463,O8464,C939,delivered,2016-10-04 11:03:14,2016-10-06 07:46:47,2016-11-17 11:21:15,2016-11-17 19:14:41,2016-12-08 00:00:00,P969
8464,O8465,C830,delivered,2017-07-11 13:48:22,2017-07-11 14:03:28,2017-07-11 19:07:31,2017-07-15 14:07:59,2017-07-24 00:00:00,P44
8465,O8466,C645,canceled_after_ship,2018-05-28 11:14:09,2018-05-28 11:33:10,2018-05-28 13:58:00,,2018-07-04 00:00:00,P866
8466,O8467,C79,delivered,2018-03-28 08:27:32,2018-03-30 03:08:51,2018-04-02 17:17:06,2018-04-17 21:06:51,2018-04-23 00:00:00,P804
8467,O8468,C374,delivered,2018-07-19 18:49:17,2018-07-19 19:03:16,2018-07-20 15:58:00,2018-07-25 20:33:42,2018-08-07 00:00:00,P747
8468,O8469,C800,delivered,2018-05-15 19:07:17,2018-05-15 19:36:09,2018-05-16 14:34:00,2018-05-18 16:57:26,2018-05-29 00:00:00,P1439
8469,O8470,C878,delivered,2017-11-17 19:42:29,2017-11-17 21:10:28,2017-11-22 17:32:25,2017-11-28 23:32:15,2017-12-07 00:00:00,P1945
8470,O8471,C139,delivered,2018-07-17 19:23:14,2018-07-17 19:35:22,2018-07-19 13:29:00,2018-07-23 21:29:59,2018-08-17 00:00:00,P1055
8471,O8472,C438,delivered,2017-04-23 12:45:18,2017-04-25 08:15:29,2017-04-25 08:45:25,2017-05-06 10:55:35,2017-05-12 00:00:00,P69
8472,O8473,C613,delivered,2018-07-10 14:37:30,2018-07-10 14:50:21,2018-07-17 14:33:00,2018-07-21 00:12:30,2018-07-23 00:00:00,P392
8473,O8474,C981,delivered,2018-06-18 16:23:56,2018-06-18 17:01:18,2018-06-19 13:25:00,2018-06-22 14:34:35,2018-07-17 00:00:00,P1231
8474,O8475,C192,delivered,2017-10-24 20:39:54,2017-10-25 02:26:17,2017-10-25 20:22:30,2017-10-30 19:34:52,2017-11-14 00:00:00,P1451
8475,O8476,C145,canceled_after_ship,2018-06-16 19:17:47,2018-06-16 19:37:23,2018-06-26 14:34:00,,2018-07-20 00:00:00,P1482
8476,O8477,C282,delivered,2018-04-20 15:12:47,2018-04-24 19:04:19,2018-04-25 00:59:27,2018-04-30 22:12:31,2018-05-17 00:00:00,P1276
8477,O8478,C172,delivered,2018-05-12 20:13:34,2018-05-12 20:35:54,2018-05-15 19:03:00,2018-05-17 19:06:55,2018-05-23 00:00:00,P1332
8478,O8479,C134,canceled_after_ship,2018-01-18 14:09:59,2018-01-18 14:33:01,2018-01-23 23:18:58,,2018-02-02 00:00:00,P859
8479,O8480,C566,delivered,2017-08-18 10:48:00,2017-08-19 02:26:21,2017-08-21 16:45:53,2017-08-29 19:08:09,2017-09-12 00:00:00,P1875
8480,O8481,C195,delivered,2017-01-25 12:21:10,2017-01-26 02:10:16,2017-01-26 11:06:21,2017-01-30 14:14:00,2017-03-02 00:00:00,P1467
8481,O8482,C358,delivered,2018-08-08 10:28:00,2018-08-08 10:45:38,2018-08-14 16:04:00,2018-08-22 23:09:40,2018-09-17 00:00:00,P1408
8482,O8483,C880,delivered,2017-05-27 13:38:26,2017-05-27 13:50:14,2017-06-01 15:53:17,2017-06-08 10:52:17,2017-06-23 00:00:00,P221
8483,O8484,C449,delivered,2017-11-30 09:38:21,2017-12-02 02:51:31,2017-12-05 21:48:34,2017-12-15 23:09:59,2017-12-22 00:00:00,P1165
8484,O8485,C111,canceled_after_ship,2018-02-26 21:53:05,2018-02-26 22:08:50,2018-03-05 19:14:22,,2018-03-21 00:00:00,P1694
8485,O8486,C299,delivered,2018-06-01 13:30:13,2018-06-05 04:31:10,2018-06-05 12:07:00,2018-06-12 21:19:47,2018-07-05 00:00:00,P1990
8486,O8487,C683,delivered,2017-11-17 00:50:26,2017-11-17 01:06:57,2017-11-17 21:52:54,2017-12-15 01:22:27,2017-12-13 00:00:00,P541
8487,O8488,C860,delivered,2018-05-06 10:32:39,2018-05-06 10:53:04,2018-05-08 19:02:00,2018-05-09 23:25:34,2018-05-21 00:00:00,P746
8488,O8489,C296,delivered,2018-07-26 01:28:39,2018-07-26 01:44:32,2018-07-26 11:03:00,2018-07-30 12:06:12,2018-08-23 00:00:00,P1264
8489,O8490,C756,delivered,2018-08-14 09:08:46,2018-08-14 09:24:14,2018-08-16 13:27:00,2018-08-22 23:55:27,2018-08-30 00:00:00,P1544
8490,O8491,C31,delivered,2017-11-24 12:12:36,2017-11-25 03:32:35,2017-11-28 17:11:26,2017-12-15 18:08:57,2017-12-20 00:00:00,P1520
8491,O8492,C207,delivered,2017-11-24 17:54:35,2017-11-26 17:55:28,2017-11-27 19:02:40,2017-12-28 12:19:09,2017-12-21 00:00:00,P1434
8492,O8493,C796,delivered,2018-04-06 12:54:18,2018-04-06 13:09:11,2018-04-10 01:03:37,2018-04-17 17:18:32,2018-05-17 00:00:00,P780
8493,O8494,C180,delivered,2018-05-10 15:26:30,2018-05-10 15:41:40,2018-05-11 07:22:00,2018-05-30 16:06:45,2018-06-04 00:00:00,P1192
8494,O8495,C84,delivered,2018-08-16 13:39:30,2018-08-17 03:31:06,2018-08-21 07:50:00,2018-08-23 02:17:57,2018-08-22 00:00:00,P1044
8495,O8496,C329,delivered,2017-11-15 10:03:47,2017-11-15 10:15:24,2017-11-16 20:47:00,2017-11-21 20:27:46,2017-12-07 00:00:00,P1019
8496,O8497,C156,delivered,2018-03-17 17:21:31,2018-03-17 17:35:50,2018-03-20 22:12:48,2018-04-06 21:13:46,2018-04-11 00:00:00,P1791
8497,O8498,C190,delivered,2017-08-21 11:19:48,2017-08-21 11:35:37,2017-08-21 19:17:43,2017-09-01 16:39:56,2017-09-13 00:00:00,P1765
8498,O8499,C48,delivered,2018-02-20 19:41:41,2018-02-20 19:55:48,2018-02-22 22:22:54,2018-02-27 22:09:30,2018-03-22 00:00:00,P1054
8499,O8500,C652,delivered,2017-09-19 11:19:05,2017-09-19 11:45:08,2017-09-20 19:34:12,2017-09-26 20:46:59,2017-10-10 00:00:00,P1255
8500,O8501,C974,delivered,2017-09-24 18:43:15,2017-09-24 18:55:19,2017-09-27 20:42:35,2017-10-10 18:55:25,2017-10-24 00:00:00,P1215
8501,O8502,C793,canceled_before_ship,2018-01-19 08:58:05,2018-01-19 09:19:19,,,2018-02-19 00:00:00,P1166
8502,O8503,C728,delivered,2018-08-01 16:54:09,2018-08-01 17:24:03,2018-08-03 14:53:00,2018-08-08 22:51:38,2018-08-16 00:00:00,P79
8503,O8504,C202,delivered,2017-11-24 10:52:32,2017-11-24 12:34:43,2017-11-30 00:28:38,2017-12-07 14:58:26,2017-12-26 00:00:00,P288
8504,O8505,C149,delivered,2017-11-11 21:39:55,2017-11-11 21:50:26,2017-11-13 14:38:53,2017-12-29 21:09:48,2017-12-05 00:00:00,P1906
8505,O8506,C463,delivered,2018-03-27 09:38:25,2018-03-27 09:55:16,2018-03-29 18:27:23,2018-04-02 17:42:44,2018-04-09 00:00:00,P1152
8506,O8507,C425,delivered,2018-04-27 09:41:26,2018-04-27 09:55:24,2018-04-27 12:33:00,2018-05-18 15:09:01,2018-06-01 00:00:00,P1429
8507,O8508,C975,delivered,2018-02-26 16:54:20,2018-02-26 17:15:44,2018-02-27 23:33:16,2018-03-23 22:56:38,2018-03-16 00:00:00,P1856
8508,O8509,C90,delivered,2018-04-10 11:35:25,2018-04-10 11:50:22,2018-04-11 23:46:34,2018-04-23 20:42:54,2018-05-04 00:00:00,P1228
8509,O8510,C310,delivered,2018-02-06 14:20:46,2018-02-06 15:56:01,2018-02-09 21:42:37,2018-02-15 19:32:02,2018-02-23 00:00:00,P898
8510,O8511,C339,delivered,2018-08-03 08:36:51,2018-08-04 12:15:19,2018-08-06 14:25:00,2018-08-09 17:32:11,2018-08-14 00:00:00,P1586
8511,O8512,C468,delivered,2018-07-30 12:10:23,2018-07-30 12:30:16,2018-07-31 14:06:00,2018-08-04 00:42:50,2018-08-16 00:00:00,P52
8512,O8513,C26,canceled_before_ship,2018-08-02 15:28:32,2018-08-02 15:43:56,,,2018-08-10 00:00:00,P1754
8513,O8514,C835,delivered,2018-07-01 21:01:21,2018-07-01 21:10:15,2018-07-03 12:28:00,2018-07-06 20:58:23,2018-07-25 00:00:00,P1158
8514,O8515,C684,delivered,2017-10-12 13:14:36,2017-10-12 13:28:14,2017-10-13 18:12:08,2017-10-16 22:44:21,2017-10-25 00:00:00,P468
8515,O8516,C332,delivered,2017-10-19 23:49:16,2017-10-20 00:06:04,2017-10-20 18:13:12,2017-10-27 21:41:25,2017-11-08 00:00:00,P285
8516,O8517,C424,delivered,2017-10-09 16:55:51,2017-10-09 17:09:48,2017-10-11 21:38:43,2017-10-17 21:40:07,2017-10-31 00:00:00,P1399
8517,O8518,C388,delivered,2017-12-09 17:31:45,2017-12-09 17:50:26,2017-12-14 22:21:44,2018-01-08 23:12:49,2018-01-09 00:00:00,P1335
8518,O8519,C476,delivered,2018-03-19 13:21:27,2018-03-19 13:35:35,2018-03-21 23:29:06,2018-04-03 19:22:57,2018-04-09 00:00:00,P725
8519,O8520,C334,delivered,2018-07-31 10:44:07,2018-08-01 03:31:45,2018-08-06 16:32:00,2018-08-14 22:58:34,2018-08-22 00:00:00,P198
8520,O8521,C578,delivered,2018-01-09 19:32:16,2018-01-10 10:32:00,2018-01-10 19:37:36,2018-01-11 21:26:01,2018-01-26 00:00:00,P1298
8521,O8522,C530,delivered,2018-03-28 12:09:58,2018-03-29 03:28:34,2018-04-02 15:43:01,2018-04-13 20:02:50,2018-04-16 00:00:00,P686
8522,O8523,C147,delivered,2017-02-08 10:42:58,2017-02-10 02:45:22,2017-02-10 13:27:48,2017-02-13 10:04:47,2017-03-07 00:00:00,P1096
8523,O8524,C982,delivered,2017-06-20 14:01:10,2017-06-20 14:15:13,2017-06-22 12:49:40,2017-06-26 16:06:51,2017-07-14 00:00:00,P13
8524,O8525,C573,delivered,2018-06-12 20:43:08,2018-06-14 02:39:21,2018-06-14 12:04:00,2018-06-23 10:33:49,2018-07-04 00:00:00,P471
8525,O8526,C297,delivered,2018-08-23 10:43:59,2018-08-23 11:05:55,2018-08-23 14:29:00,2018-08-27 23:24:24,2018-09-11 00:00:00,P137
8526,O8527,C246,delivered,2018-02-19 17:22:40,2018-02-20 07:10:55,2018-02-21 18:57:51,2018-03-07 20:03:51,2018-03-16 00:00:00,P1414
8527,O8528,C170,delivered,2017-06-15 11:12:45,2017-06-15 11:25:06,2017-06-16 16:24:35,2017-06-27 09:03:34,2017-07-18 00:00:00,P1881
8528,O8529,C754,delivered,2018-08-06 14:18:36,2018-08-07 04:55:32,2018-08-10 11:36:00,2018-08-13 16:17:31,2018-08-09 00:00:00,P911
8529,O8530,C261,delivered,2018-03-30 22:36:50,2018-03-30 22:50:17,2018-04-03 21:33:02,2018-04-14 15:11:58,2018-04-23 00:00:00,P455
8530,O8531,C788,delivered,2017-09-11 18:36:10,2017-09-11 18:45:17,2017-09-12 18:26:51,2017-09-23 18:28:40,2017-09-29 00:00:00,P1751
8531,O8532,C923,delivered,2018-06-25 13:41:15,2018-06-25 13:58:40,2018-06-29 09:42:00,2018-07-04 21:18:32,2018-07-31 00:00:00,P1962
8532,O8533,C707,delivered,2017-07-25 22:27:08,2017-07-27 11:45:10,2017-07-31 14:17:48,2017-08-08 18:32:52,2017-08-23 00:00:00,P1391
8533,O8534,C947,delivered,2018-01-22 00:10:59,2018-01-22 14:04:59,2018-01-24 16:14:57,2018-02-05 21:35:17,2018-02-19 00:00:00,P1548
8534,O8535,C491,canceled_after_ship,2018-02-06 18:54:43,2018-02-06 19:10:55,2018-02-07 23:27:26,,2018-03-08 00:00:00,P1682
8535,O8536,C607,delivered,2018-06-21 09:17:40,2018-06-21 09:43:02,2018-06-21 14:39:00,2018-06-27 13:32:21,2018-07-20 00:00:00,P1183
8536,O8537,C283,delivered,2018-04-24 20:24:42,2018-04-24 20:35:23,2018-05-08 14:12:00,2018-05-15 18:29:53,2018-05-25 00:00:00,P1580
8537,O8538,C330,delivered,2017-11-05 19:51:43,2017-11-07 04:31:16,2017-11-09 20:56:51,2017-11-16 18:58:28,2017-11-27 00:00:00,P1324
8538,O8539,C54,canceled_after_ship,2018-01-16 16:10:55,2018-01-16 16:30:04,2018-01-24 22:26:34,,2018-02-21 00:00:00,P281
8539,O8540,C849,delivered,2018-06-12 08:42:06,2018-06-12 09:02:12,2018-06-12 10:08:00,2018-06-20 22:08:57,2018-07-04 00:00:00,P368
8540,O8541,C342,canceled_after_ship,2017-05-29 13:06:03,2017-05-30 04:30:30,2017-05-31 09:07:44,,2017-06-27 00:00:00,P579
8541,O8542,C782,delivered,2017-08-17 16:52:27,2017-08-19 02:30:15,2017-08-22 20:39:34,2017-08-23 15:16:36,2017-09-11 00:00:00,P755
8542,O8543,C208,canceled_before_ship,2017-02-10 00:58:01,2017-02-10 01:05:27,,,2017-03-13 00:00:00,P917
8543,O8544,C644,delivered,2017-06-27 20:32:54,2017-06-27 20:45:15,2017-06-29 15:42:47,2017-07-06 11:51:20,2017-07-19 00:00:00,P816
8544,O8545,C515,delivered,2017-11-26 22:38:12,2017-11-26 22:53:11,2017-11-28 23:42:13,2017-12-04 22:15:01,2017-12-29 00:00:00,P1191
8545,O8546,C676,delivered,2018-01-08 19:25:35,2018-01-10 10:32:47,2018-01-11 22:53:51,2018-01-23 14:51:37,2018-02-02 00:00:00,P1828
8546,O8547,C987,delivered,2017-05-24 08:14:50,2017-05-25 02:45:24,2017-05-25 10:49:44,2017-05-31 10:07:26,2017-06-13 00:00:00,P1802
8547,O8548,C376,canceled_before_ship,2017-07-27 08:45:34,2017-07-27 09:42:48,,,2017-08-16 00:00:00,P1180
8548,O8549,C27,delivered,2018-03-19 13:40:14,2018-03-19 13:55:33,2018-03-20 00:28:42,2018-04-10 23:28:27,2018-04-10 00:00:00,P1736
8549,O8550,C816,delivered,2017-05-22 17:19:19,2017-05-22 17:30:22,2017-05-23 15:22:22,2017-05-25 18:14:14,2017-06-02 00:00:00,P18
8550,O8551,C567,delivered,2018-07-14 21:17:33,2018-07-15 21:15:18,2018-07-16 18:34:00,2018-07-26 20:45:50,2018-08-06 00:00:00,P1592
8551,O8552,C354,delivered,2018-01-25 16:21:03,2018-01-25 16:34:51,2018-01-30 16:03:48,2018-02-05 22:46:29,2018-02-20 00:00:00,P845
8552,O8553,C741,delivered,2018-03-30 14:45:24,2018-03-30 15:27:40,2018-04-03 00:38:39,2018-04-18 19:51:06,2018-04-30 00:00:00,P509
8553,O8554,C381,delivered,2018-04-16 11:13:38,2018-04-16 12:32:38,2018-04-18 22:26:25,2018-05-15 23:54:49,2018-05-22 00:00:00,P125
8554,O8555,C132,delivered,2018-05-23 13:31:23,2018-05-24 09:39:46,2018-05-24 14:06:00,2018-06-05 20:28:49,2018-06-14 00:00:00,P1462
8555,O8556,C216,delivered,2017-11-10 18:13:05,2017-11-13 10:07:05,2017-11-16 19:36:04,2017-11-20 19:46:59,2017-11-24 00:00:00,P374
8556,O8557,C592,delivered,2017-02-24 11:13:35,2017-03-03 02:25:32,2017-03-03 14:53:11,2017-03-09 10:36:02,2017-03-23 00:00:00,P1519
8557,O8558,C141,delivered,2018-01-02 22:09:27,2018-01-02 22:19:34,2018-01-03 23:43:28,2018-01-11 17:18:37,2018-01-29 00:00:00,P756
8558,O8559,C568,delivered,2018-02-24 10:04:26,2018-02-27 03:31:03,2018-02-28 23:57:57,2018-03-28 23:17:36,2018-03-26 00:00:00,P1262
8559,O8560,C221,delivered,2018-01-10 13:33:47,2018-01-12 02:35:42,2018-01-13 01:21:56,2018-02-01 18:32:09,2018-02-14 00:00:00,P1854
8560,O8561,C559,canceled_after_ship,2017-03-20 10:24:23,2017-03-20 10:24:23,2017-03-20 11:57:44,,2017-04-10 00:00:00,P64
8561,O8562,C391,delivered,2018-05-04 03:59:20,2018-05-08 04:32:29,2018-05-08 15:16:00,2018-05-09 21:36:58,2018-05-23 00:00:00,P1001
8562,O8563,C881,delivered,2017-09-26 14:00:06,2017-09-26 14:14:16,2017-10-02 17:42:53,2017-10-10 19:53:42,2017-10-19 00:00:00,P862
8563,O8564,C409,canceled_before_ship,2018-07-31 14:15:30,2018-08-02 05:05:13,,,2018-08-17 00:00:00,P245
8564,O8565,C954,delivered,2017-12-15 10:43:20,2017-12-15 10:51:29,2017-12-19 16:34:16,2017-12-21 18:53:28,2018-01-10 00:00:00,P934
8565,O8566,C429,delivered,2018-08-11 15:41:42,2018-08-11 15:55:15,2018-08-15 10:17:00,2018-08-22 17:18:51,2018-08-28 00:00:00,P1038
8566,O8567,C890,delivered,2017-12-28 12:01:05,2017-12-28 12:10:26,2017-12-28 19:19:22,2018-01-08 18:32:52,2018-01-23 00:00:00,P566
8567,O8568,C242,delivered,2017-07-16 11:58:10,2017-07-18 17:30:17,2017-07-19 20:12:47,2017-08-02 16:21:48,2017-08-08 00:00:00,P1302
8568,O8569,C967,delivered,2017-12-18 12:10:47,2017-12-18 12:19:24,2017-12-23 00:15:01,2018-01-29 13:12:44,2018-01-22 00:00:00,P32
8569,O8570,C940,delivered,2018-02-18 10:17:06,2018-02-18 11:26:44,2018-02-21 21:05:04,2018-03-02 00:47:03,2018-03-13 00:00:00,P914
8570,O8571,C122,delivered,2018-01-12 13:44:02,2018-01-15 10:10:53,2018-01-16 21:28:58,2018-01-31 20:41:26,2018-02-07 00:00:00,P653
8571,O8572,C608,delivered,2017-09-04 20:41:08,2017-09-04 20:50:18,2017-09-05 19:08:02,2017-09-13 14:02:55,2017-09-21 00:00:00,P1474
8572,O8573,C321,delivered,2017-11-19 19:35:01,2017-11-19 19:46:18,2017-11-21 14:03:23,2017-11-25 19:02:48,2017-12-14 00:00:00,P1112
8573,O8574,C952,delivered,2017-10-06 19:49:17,2017-10-06 20:06:00,2017-10-20 16:42:22,2017-10-30 21:40:01,2017-11-10 00:00:00,P1876
8574,O8575,C862,delivered,2017-08-15 08:05:05,2017-08-15 08:23:57,2017-08-21 18:38:59,2017-08-28 21:10:00,2017-09-06 00:00:00,P936
8575,O8576,C615,delivered,2017-05-03 13:06:02,2017-05-04 10:30:39,2017-05-08 15:28:51,2017-05-16 09:49:40,2017-06-02 00:00:00,P120
8576,O8577,C225,delivered,2017-07-13 13:31:52,2017-07-13 13:43:57,2017-07-13 18:25:31,2017-07-19 18:27:40,2017-08-02 00:00:00,P29
8577,O8578,C691,delivered,2017-09-04 19:04:37,2017-09-05 04:30:59,2017-09-05 20:39:47,2017-09-14 19:43:33,2017-09-22 00:00:00,P274
