,Unnamed: 0,customer_id,total_order,s_order,r_order,c_order,credit_payment,emi_payment,cod_payment,price_range_one,price_range_two,price_range_three,last_three_month_order,last_six_month_order,last_one_year_order,order_score,payment_score,product_score,total_score,loan_amount,interest
8581,8581,C8582,46,43,1,2,39,3,1,34,7,2,28,31,32,17.82608696,19.30232558,25.11627907,62.24469161,3000,8
8582,8582,C8583,5,1,0,4,0,0,1,0,1,0,0,0,1,-4,20,40,56,2500,10
8583,8583,C8584,24,5,8,11,5,0,0,2,2,1,3,3,4,-7.083333333,20,36,48.91666667,2000,12
8584,8584,C8585,39,31,0,8,15,11,5,12,7,12,30,30,30,13.84615385,16.4516129,40,70.29776675,3500,8
8585,8585,C8586,4,0,0,4,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
8586,8586,C8587,12,7,3,2,1,3,3,7,0,0,1,5,6,5,15.71428571,20,40.71428571,2000,14
8587,8587,C8588,31,24,5,2,9,8,7,14,10,0,23,24,24,11.61290323,16.66666667,28.33333333,56.61290323,2500,10
8588,8588,C8589,44,27,11,6,13,8,6,18,4,5,22,22,25,5.909090909,17.03703704,30.37037037,53.31649832,2500,10
8589,8589,C8590,21,2,5,14,2,0,0,0,2,0,1,1,2,-9.523809524,20,40,50.47619048,2500,12
8590,8590,C8591,3,0,0,3,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
8591,8591,C8592,25,18,3,4,13,4,1,11,7,0,16,17,17,10.4,17.77777778,27.77777778,55.95555556,2500,10
8592,8592,C8593,30,21,4,5,20,0,1,8,8,5,12,13,15,9.666666667,20,37.14285714,66.80952381,3000,8
8593,8593,C8594,24,11,5,8,6,3,2,11,0,0,3,8,8,1.666666667,17.27272727,20,38.93939394,1500,14
8594,8594,C8595,36,11,9,16,7,3,1,3,3,5,5,10,10,-3.333333333,17.27272727,43.63636364,57.57575758,2500,8
8595,8595,C8596,46,26,16,4,26,0,0,5,21,0,1,16,25,3.47826087,20,36.15384615,59.63210702,2500,8
8596,8596,C8597,24,13,6,5,8,1,4,7,5,1,6,9,11,3.75,19.23076923,30.76923077,53.75,2500,10
8597,8597,C8598,30,0,12,18,0,0,0,0,0,0,0,0,0,-14,0,30.76923077,16.76923077,500,14
8598,8598,C8599,9,2,6,1,1,0,1,1,1,0,1,1,2,-10,20,30,40,2000,14
8599,8599,C8600,4,1,0,3,0,1,0,0,1,0,0,1,1,-2.5,10,40,47.5,2000,12
8600,8600,C8601,34,4,26,4,4,0,0,2,1,1,0,0,3,-14.11764706,20,35,40.88235294,2000,14
8601,8601,C8602,12,8,2,2,7,0,1,5,3,0,4,8,8,8.333333333,20,27.5,55.83333333,2500,10
8602,8602,C8603,2,0,1,1,0,0,0,0,0,0,0,0,0,-15,0,27.5,12.5,500,14
8603,8603,C8604,44,15,7,22,13,0,2,5,3,7,5,7,7,-1.363636364,20,42.66666667,61.3030303,3000,8
8604,8604,C8605,2,1,0,1,1,0,0,1,0,0,0,1,1,5,20,20,45,2000,14
8605,8605,C8606,19,13,4,2,8,4,1,9,4,0,2,3,12,8.421052632,16.92307692,26.15384615,51.49797571,2500,12
8606,8606,C8607,16,4,9,3,4,0,0,4,0,0,4,4,4,-8.125,20,20,31.875,1500,14
8607,8607,C8608,46,43,1,2,3,17,23,21,13,9,17,18,28,17.82608696,16.04651163,34.41860465,68.29120324,3000,8
8608,8608,C8609,6,0,4,2,0,0,0,0,0,0,0,0,0,-16.66666667,0,34.41860465,17.75193798,500,14
8609,8609,C8610,39,18,1,20,17,0,1,18,0,0,13,18,18,3.58974359,20,20,43.58974359,2000,14
8610,8610,C8611,46,40,1,5,24,5,11,9,14,17,20,23,38,15.86956522,18.75,44,78.61956522,3500,8
8611,8611,C8612,40,1,4,35,1,0,0,0,0,1,0,1,1,-10.25,20,60,69.75,3000,8
8612,8612,C8613,44,9,1,34,8,1,0,4,3,2,7,8,9,-4.090909091,18.88888889,35.55555556,50.35353535,2500,12
8613,8613,C8614,46,6,25,15,1,2,3,6,0,0,3,3,4,-11.52173913,16.66666667,20,25.14492754,1000,14
8614,8614,C8615,24,0,16,8,0,0,0,0,0,0,0,0,0,-16.66666667,0,20,3.333333333,0,14
8615,8615,C8616,21,12,5,4,7,1,4,2,7,3,9,10,10,4.761904762,19.16666667,41.66666667,65.5952381,3000,8
8616,8616,C8617,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,41.66666667,31.66666667,1500,14
8617,8617,C8618,16,0,5,11,0,0,0,0,0,0,0,0,0,-13.125,0,41.66666667,28.54166667,1000,14
8618,8618,C8619,16,9,1,6,7,0,2,5,4,0,7,9,9,6.25,20,28.88888889,55.13888889,2500,10
8619,8619,C8620,48,12,24,12,2,9,1,11,0,1,11,11,11,-7.5,12.5,23.33333333,28.33333333,1000,14
8620,8620,C8621,17,11,1,5,2,9,0,8,0,3,5,9,9,8.823529412,11.81818182,30.90909091,51.55080214,2500,12
8621,8621,C8622,26,7,12,7,1,2,4,3,0,4,3,3,6,-6.538461538,17.14285714,42.85714286,53.46153846,2500,10
8622,8622,C8623,21,3,0,18,3,0,0,1,0,2,1,1,2,-5.714285714,20,46.66666667,60.95238095,3000,8
8623,8623,C8624,35,31,1,3,18,10,3,15,7,9,7,16,16,16.28571429,16.77419355,36.12903226,69.18894009,3000,8
8624,8624,C8625,24,23,0,1,10,3,10,7,13,3,17,19,19,18.75,18.69565217,36.52173913,73.9673913,3500,8
8625,8625,C8626,48,40,6,2,20,11,9,15,25,0,8,40,40,13.75,17.25,32.5,63.5,3000,8
8626,8626,C8627,19,16,0,3,4,12,0,14,2,0,0,8,11,15.26315789,12.5,22.5,50.26315789,2500,12
8627,8627,C8628,16,15,0,1,0,1,14,3,7,5,12,15,15,18.125,19.33333333,42.66666667,80.125,4000,8
8628,8628,C8629,45,24,12,9,7,16,1,1,22,1,16,21,24,3.333333333,13.33333333,40,56.66666667,2500,10
8629,8629,C8630,35,25,2,8,9,10,6,10,9,6,11,14,15,10.85714286,16,36.8,63.65714286,3000,8
8630,8630,C8631,32,8,7,17,2,3,3,7,1,0,1,8,8,-4.6875,16.25,22.5,34.0625,1500,14
8631,8631,C8632,33,27,2,4,0,22,5,19,8,0,26,27,27,13.93939394,11.85185185,25.92592593,51.71717172,2500,12
8632,8632,C8633,43,18,18,7,12,6,0,4,8,6,14,17,18,-1.627906977,16.66666667,42.22222222,57.26098191,2500,10
8633,8633,C8634,4,1,0,3,1,0,0,1,0,0,1,1,1,-2.5,20,20,37.5,1500,14
8634,8634,C8635,2,1,0,1,1,0,0,0,1,0,1,1,1,5,20,40,65,3000,8
8635,8635,C8636,21,0,7,14,0,0,0,0,0,0,0,0,0,-13.33333333,0,40,26.66666667,1000,14
8636,8636,C8637,28,15,12,1,3,2,10,8,0,7,1,8,13,1.785714286,18.66666667,38.66666667,59.11904762,2500,8
8637,8637,C8638,32,0,30,2,0,0,0,0,0,0,0,0,0,-19.375,0,38.66666667,19.29166667,500,14
8638,8638,C8639,33,13,13,7,8,1,4,13,0,0,5,7,13,-2.121212121,19.23076923,20,37.10955711,1500,14
8639,8639,C8640,27,16,1,10,9,5,2,4,1,11,10,14,15,7.407407407,16.875,48.75,73.03240741,3500,8
8640,8640,C8641,28,0,1,27,0,0,0,0,0,0,0,0,0,-10.35714286,0,48.75,38.39285714,1500,14
8641,8641,C8642,16,6,6,4,2,2,2,4,2,0,6,6,6,-2.5,16.66666667,26.66666667,40.83333333,2000,14
8642,8642,C8643,3,0,1,2,0,0,0,0,0,0,0,0,0,-13.33333333,0,26.66666667,13.33333333,500,14
8643,8643,C8644,40,5,1,34,5,0,0,1,2,2,0,2,5,-6.5,20,44,57.5,2500,8
8644,8644,C8645,28,15,7,6,4,6,5,3,12,0,8,8,12,3.571428571,16,36,55.57142857,2500,10
8645,8645,C8646,30,12,9,9,11,1,0,7,5,0,12,12,12,-1,19.16666667,28.33333333,46.5,2000,14
8646,8646,C8647,24,5,2,17,3,1,1,5,0,0,1,2,4,-4.583333333,18,20,33.41666667,1500,14
8647,8647,C8648,47,18,21,8,13,4,1,9,5,4,10,14,18,-2.978723404,17.77777778,34.44444444,49.24349882,2000,12
8648,8648,C8649,10,2,2,6,0,0,2,2,0,0,2,2,2,-6,20,20,34,1500,14
8649,8649,C8650,45,2,11,32,2,0,0,0,2,0,2,2,2,-11.11111111,20,40,48.88888889,2000,12
8650,8650,C8651,16,0,7,9,0,0,0,0,0,0,0,0,0,-14.375,0,40,25.625,1000,14
8651,8651,C8652,44,5,29,10,2,1,2,2,2,1,1,4,5,-13.18181818,18,36,40.81818182,2000,14
8652,8652,C8653,33,4,26,3,0,0,4,1,1,2,1,3,4,-14.24242424,20,45,50.75757576,2500,12
8653,8653,C8654,34,25,5,4,22,1,2,15,6,4,17,20,25,10.58823529,19.6,31.2,61.38823529,3000,8
8654,8654,C8655,41,18,6,17,11,6,1,8,1,9,18,18,18,1.707317073,16.66666667,41.11111111,59.48509485,2500,8
8655,8655,C8656,25,17,1,7,17,0,0,0,15,2,5,12,16,10,20,42.35294118,72.35294118,3500,8
8656,8656,C8657,29,27,0,2,7,14,6,14,1,12,24,24,25,17.93103448,14.81481481,38.51851852,71.26436782,3500,8
8657,8657,C8658,8,3,3,2,1,2,0,1,1,1,0,2,2,-2.5,13.33333333,40,50.83333333,2500,12
8658,8658,C8659,34,13,7,14,4,9,0,2,7,4,5,10,11,-0.588235294,13.07692308,43.07692308,55.56561086,2500,10
8659,8659,C8660,36,14,2,20,6,6,2,9,1,4,8,8,10,1.111111111,15.71428571,32.85714286,49.68253968,2000,12
8660,8660,C8661,20,12,1,7,11,1,0,10,0,2,2,4,10,7.5,19.16666667,26.66666667,53.33333333,2500,10
8661,8661,C8662,32,11,15,6,7,1,3,7,4,0,7,8,11,-4.375,19.09090909,27.27272727,41.98863636,2000,14
8662,8662,C8663,43,35,6,2,7,7,21,2,28,5,21,22,25,13.02325581,18,41.71428571,72.73754153,3500,8
8663,8663,C8664,2,0,0,2,0,0,0,0,0,0,0,0,0,-10,0,41.71428571,31.71428571,1500,14
8664,8664,C8665,36,20,8,8,14,3,3,6,12,2,1,19,20,4.444444444,18.5,36,58.94444444,2500,8
8665,8665,C8666,31,12,5,14,4,6,2,9,0,3,6,7,12,0,15,30,45,2000,14
8666,8666,C8667,28,16,1,11,15,0,1,10,5,1,6,7,12,6.785714286,20,28.75,55.53571429,2500,10
8667,8667,C8668,21,14,2,5,11,2,1,7,2,5,2,11,13,9.047619048,18.57142857,37.14285714,64.76190476,3000,8
8668,8668,C8669,25,9,13,3,3,1,5,2,0,7,5,8,8,-4.4,18.88888889,51.11111111,65.6,3000,8
8669,8669,C8670,47,32,14,1,24,7,1,18,12,2,14,23,29,7.446808511,17.8125,30,55.25930851,2500,10
8670,8670,C8671,35,6,28,1,6,0,0,5,1,0,3,3,4,-12.85714286,20,23.33333333,30.47619048,1500,14
8671,8671,C8672,34,11,19,4,10,0,1,0,1,10,5,6,7,-5.882352941,20,58.18181818,72.29946524,3500,8
8672,8672,C8673,20,1,14,5,0,0,1,0,0,1,0,1,1,-15.5,20,60,64.5,3000,8
8673,8673,C8674,20,19,0,1,0,4,15,9,0,10,2,17,19,18.5,17.89473684,41.05263158,77.44736842,3500,8
8674,8674,C8675,29,7,7,15,3,4,0,7,0,0,2,3,5,-5.172413793,14.28571429,20,29.11330049,1000,14
8675,8675,C8676,27,25,0,2,18,4,3,5,17,3,24,25,25,17.77777778,18.4,38.4,74.57777778,3500,8
8676,8676,C8677,46,2,40,4,2,0,0,2,0,0,1,2,2,-17.39130435,20,20,22.60869565,1000,14
8677,8677,C8678,26,6,11,9,1,5,0,6,0,0,6,6,6,-7.307692308,11.66666667,20,24.35897436,1000,14
8678,8678,C8679,22,12,1,9,12,0,0,7,1,4,6,6,9,5.909090909,20,35,60.90909091,3000,8
8679,8679,C8680,41,1,5,35,0,0,1,1,0,0,1,1,1,-10.48780488,20,20,29.51219512,1000,14
8680,8680,C8681,32,6,17,9,2,0,4,4,0,2,1,6,6,-9.6875,20,33.33333333,43.64583333,2000,14
8681,8681,C8682,4,2,1,1,2,0,0,2,0,0,0,2,2,2.5,20,20,42.5,2000,14
8682,8682,C8683,9,0,5,4,0,0,0,0,0,0,0,0,0,-15.55555556,0,20,4.444444444,0,14
8683,8683,C8684,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,20,10,500,14
8684,8684,C8685,9,1,1,7,1,0,0,0,1,0,0,1,1,-7.777777778,20,40,52.22222222,2500,12
8685,8685,C8686,26,19,1,6,2,14,3,1,9,9,5,15,19,11.53846154,12.63157895,48.42105263,72.59109312,3500,8
8686,8686,C8687,4,0,1,3,0,0,0,0,0,0,0,0,0,-12.5,0,48.42105263,35.92105263,1500,14
8687,8687,C8688,30,24,3,3,2,15,7,5,9,10,15,22,22,13,13.75,44.16666667,70.91666667,3500,8
8688,8688,C8689,6,5,0,1,1,4,0,4,0,1,3,4,5,15,12,28,55,2500,10
8689,8689,C8690,33,18,5,10,9,9,0,6,10,2,11,18,18,4.848484848,15,35.55555556,55.4040404,2500,10
8690,8690,C8691,24,16,1,7,15,0,1,1,8,7,5,12,15,9.583333333,20,47.5,77.08333333,3500,8
8691,8691,C8692,22,12,3,7,7,0,5,3,9,0,0,8,9,5,20,35,60,3000,8
8692,8692,C8693,34,20,0,14,17,0,3,11,4,5,12,14,16,7.647058824,20,34,61.64705882,3000,8
8693,8693,C8694,38,34,2,2,17,9,8,21,0,13,34,34,34,16.31578947,17.35294118,35.29411765,68.9628483,3000,8
8694,8694,C8695,27,25,1,1,19,5,1,23,0,2,16,25,25,17.40740741,18,23.2,58.60740741,2500,8
8695,8695,C8696,34,7,4,23,7,0,0,7,0,0,0,6,7,-5,20,20,35,1500,14
8696,8696,C8697,34,17,7,10,15,2,0,7,6,4,16,17,17,2.941176471,18.82352941,36.47058824,58.23529412,2500,8
8697,8697,C8698,17,6,7,4,3,0,3,2,3,1,1,5,6,-3.529411765,20,36.66666667,53.1372549,2500,10
8698,8698,C8699,3,1,1,1,1,0,0,1,0,0,0,0,1,-3.333333333,20,20,36.66666667,1500,14
8699,8699,C8700,4,0,1,3,0,0,0,0,0,0,0,0,0,-12.5,0,20,7.5,0,14
8700,8700,C8701,39,30,5,4,0,27,3,28,2,0,25,26,27,11.79487179,11,21.33333333,44.12820513,2000,14
8701,8701,C8702,16,7,6,3,5,1,1,6,0,1,6,6,7,-0.625,18.57142857,25.71428571,43.66071429,2000,14
8702,8702,C8703,39,15,21,3,0,7,8,12,0,3,8,14,14,-3.846153846,15.33333333,28,39.48717949,1500,14
8703,8703,C8704,6,4,1,1,4,0,0,4,0,0,4,4,4,8.333333333,20,20,48.33333333,2000,12
8704,8704,C8705,19,3,8,8,3,0,0,3,0,0,3,3,3,-9.473684211,20,20,30.52631579,1500,14
8705,8705,C8706,34,23,1,10,19,0,4,11,7,5,6,11,16,10,20,34.7826087,64.7826087,3000,8
8706,8706,C8707,31,8,3,20,7,0,1,0,2,6,6,7,7,-3.225806452,20,55,71.77419355,3500,8
8707,8707,C8708,41,37,3,1,24,2,11,33,4,0,1,35,36,16.34146341,19.45945946,22.16216216,57.96308504,2500,8
8708,8708,C8709,6,3,2,1,3,0,0,0,2,1,2,3,3,1.666666667,20,46.66666667,68.33333333,3000,8
8709,8709,C8710,46,45,0,1,43,0,2,26,0,19,10,17,20,19.34782609,20,36.88888889,76.23671498,3500,8
8710,8710,C8711,22,6,9,7,5,0,1,3,3,0,6,6,6,-5.909090909,20,30,44.09090909,2000,14
8711,8711,C8712,4,1,2,1,1,0,0,1,0,0,0,1,1,-7.5,20,20,32.5,1500,14
8712,8712,C8713,3,1,1,1,1,0,0,0,1,0,0,0,1,-3.333333333,20,40,56.66666667,2500,10
8713,8713,C8714,32,4,17,11,3,1,0,0,3,1,4,4,4,-11.5625,17.5,45,50.9375,2500,12
8714,8714,C8715,6,1,2,3,1,0,0,1,0,0,1,1,1,-8.333333333,20,20,31.66666667,1500,14
8715,8715,C8716,35,23,3,9,0,9,14,7,13,3,16,20,21,8.857142857,16.08695652,36.52173913,61.46583851,3000,8
8716,8716,C8717,21,18,1,2,14,1,3,11,5,2,15,18,18,15.23809524,19.44444444,30,64.68253968,3000,8
8717,8717,C8718,40,26,10,4,18,7,1,15,11,0,1,4,13,7,17.30769231,28.46153846,52.76923077,2500,10
8718,8718,C8719,44,35,8,1,21,0,14,13,6,16,4,7,19,12.04545455,20,41.71428571,73.75974026,3500,8
8719,8719,C8720,48,6,1,41,4,2,0,0,0,6,5,6,6,-6.458333333,16.66666667,60,70.20833333,3500,8
8720,8720,C8721,24,3,2,19,0,3,0,3,0,0,0,0,0,-7.083333333,10,20,22.91666667,1000,14
8721,8721,C8722,26,12,8,6,1,8,3,1,9,2,5,12,12,0.769230769,13.33333333,41.66666667,55.76923077,2500,10
8722,8722,C8723,29,12,15,2,9,3,0,4,8,0,7,10,12,-2.75862069,17.5,33.33333333,48.07471264,2000,12
8723,8723,C8724,49,28,13,8,10,8,10,21,6,1,10,15,26,4.489795918,17.14285714,25.71428571,47.34693878,2000,12
8724,8724,C8725,9,2,2,5,1,0,1,1,0,1,2,2,2,-5.555555556,20,40,54.44444444,2500,10
8725,8725,C8726,27,12,8,7,5,4,3,5,0,7,2,5,5,0.37037037,16.66666667,43.33333333,60.37037037,3000,8
8726,8726,C8727,4,1,0,3,1,0,0,1,0,0,1,1,1,-2.5,20,20,37.5,1500,14
8727,8727,C8728,35,31,1,3,17,3,11,2,10,19,5,11,26,16.28571429,19.03225806,50.96774194,86.28571429,4000,8
8728,8728,C8729,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,50.96774194,40.96774194,2000,14
8729,8729,C8730,41,28,7,6,24,4,0,14,12,2,19,23,25,8.780487805,18.57142857,31.42857143,58.7804878,2500,8
8730,8730,C8731,33,5,21,7,3,1,1,2,0,3,2,5,5,-11.81818182,18,44,50.18181818,2500,12
8731,8731,C8732,49,24,14,11,7,10,7,22,1,1,9,20,23,1.836734694,15.83333333,22.5,40.17006803,2000,14
8732,8732,C8733,9,3,3,3,1,0,2,2,1,0,2,2,2,-3.333333333,20,26.66666667,43.33333333,2000,14
8733,8733,C8734,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,26.66666667,16.66666667,500,14
8734,8734,C8735,10,0,1,9,0,0,0,0,0,0,0,0,0,-11,0,26.66666667,15.66666667,500,14
8735,8735,C8736,46,25,8,13,8,5,12,7,2,16,5,19,23,4.565217391,18,47.2,69.76521739,3000,8
8736,8736,C8737,12,2,5,5,0,1,1,1,0,1,0,2,2,-9.166666667,15,40,45.83333333,2000,14
8737,8737,C8738,8,2,2,4,0,1,1,2,0,0,0,2,2,-5,15,20,30,1500,14
8738,8738,C8739,10,3,3,4,0,2,1,0,1,2,3,3,3,-4,13.33333333,53.33333333,62.66666667,3000,8
8739,8739,C8740,45,40,4,1,34,6,0,7,21,12,30,37,37,15.77777778,18.5,42.5,76.77777778,3500,8
8740,8740,C8741,41,16,0,25,10,5,1,2,11,3,8,16,16,1.707317073,16.875,41.25,59.83231707,2500,8
8741,8741,C8742,38,30,4,4,29,1,0,4,17,9,28,30,30,12.63157895,19.66666667,43.33333333,75.63157895,3500,8
8742,8742,C8743,17,11,5,1,9,1,1,4,6,1,6,11,11,6.470588235,19.09090909,34.54545455,60.10695187,3000,8
8743,8743,C8744,44,34,0,10,2,2,30,20,7,7,29,32,32,13.18181818,19.41176471,32.35294118,64.94652406,3000,8
8744,8744,C8745,5,1,1,3,0,1,0,0,0,1,1,1,1,-6,10,60,64,3000,8
8745,8745,C8746,39,5,30,4,0,1,4,5,0,0,2,2,5,-13.84615385,18,20,24.15384615,1000,14
8746,8746,C8747,5,0,4,1,0,0,0,0,0,0,0,0,0,-18,0,20,2,0,14
8747,8747,C8748,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,20,10,500,14
8748,8748,C8749,9,6,1,2,3,2,1,2,1,3,2,6,6,8.888888889,16.66666667,43.33333333,68.88888889,3000,8
8749,8749,C8750,4,2,1,1,1,1,0,0,1,1,2,2,2,2.5,15,50,67.5,3000,8
8750,8750,C8751,41,30,2,9,9,21,0,12,8,10,4,12,14,11.46341463,13,38.66666667,63.1300813,3000,8
8751,8751,C8752,6,2,0,4,1,1,0,0,2,0,0,2,2,0,15,40,55,2500,10
8752,8752,C8753,20,13,2,5,2,10,1,3,5,5,0,7,7,8.5,12.30769231,43.07692308,63.88461538,3000,8
8753,8753,C8754,32,13,8,11,8,2,3,7,4,2,8,11,13,-0.3125,18.46153846,32.30769231,50.45673077,2500,12
8754,8754,C8755,20,7,10,3,3,2,2,6,0,1,0,4,4,-4.5,17.14285714,25.71428571,38.35714286,1500,14
8755,8755,C8756,8,1,5,2,1,0,0,1,0,0,1,1,1,-12.5,20,20,27.5,1000,14
8756,8756,C8757,26,12,12,2,1,7,4,1,11,0,3,8,10,-0.769230769,14.16666667,38.33333333,51.73076923,2500,12
8757,8757,C8758,26,2,3,21,1,0,1,1,0,1,0,2,2,-8.846153846,20,40,51.15384615,2500,12
8758,8758,C8759,12,4,5,3,2,0,2,0,3,1,3,3,3,-4.166666667,20,45,60.83333333,3000,8
8759,8759,C8760,43,5,1,37,0,2,3,1,1,3,1,3,3,-6.744186047,16,48,57.25581395,2500,10
8760,8760,C8761,46,10,12,24,3,4,3,3,1,6,2,9,10,-6.086956522,16,46,55.91304348,2500,10
8761,8761,C8762,35,30,0,5,3,10,17,19,6,5,20,25,30,15.71428571,16.66666667,30.66666667,63.04761905,3000,8
8762,8762,C8763,21,13,5,3,11,1,1,10,1,2,11,11,13,6.19047619,19.23076923,27.69230769,53.11355311,2500,10
8763,8763,C8764,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,27.69230769,17.69230769,500,14
8764,8764,C8765,26,0,15,11,0,0,0,0,0,0,0,0,0,-15.76923077,0,27.69230769,11.92307692,500,14
8765,8765,C8766,12,6,3,3,5,0,1,5,1,0,5,6,6,2.5,20,23.33333333,45.83333333,2000,14
8766,8766,C8767,47,35,9,3,14,15,6,35,0,0,29,29,32,10.42553191,15.71428571,20,46.13981763,2000,14
8767,8767,C8768,9,0,5,4,0,0,0,0,0,0,0,0,0,-15.55555556,0,20,4.444444444,0,14
8768,8768,C8769,19,1,9,9,1,0,0,0,1,0,0,1,1,-13.15789474,20,40,46.84210526,2000,14
8769,8769,C8770,19,6,5,8,4,2,0,4,2,0,2,4,5,-3.157894737,16.66666667,26.66666667,40.1754386,2000,14
8770,8770,C8771,27,15,5,7,10,0,5,12,1,2,2,14,14,4.814814815,20,26.66666667,51.48148148,2500,12
8771,8771,C8772,39,23,0,16,8,10,5,6,17,0,14,15,17,7.692307692,15.65217391,34.7826087,58.1270903,2500,8
8772,8772,C8773,24,2,21,1,1,1,0,2,0,0,2,2,2,-16.25,15,20,18.75,500,14
8773,8773,C8774,39,9,19,11,9,0,0,2,6,1,5,5,6,-7.948717949,20,37.77777778,49.82905983,2000,12
8774,8774,C8775,20,4,3,13,4,0,0,0,2,2,3,3,3,-5.5,20,50,64.5,3000,8
8775,8775,C8776,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,50,40,2000,14
8776,8776,C8777,26,20,4,2,17,3,0,3,11,6,0,3,11,11.53846154,18.5,43,73.03846154,3500,8
8777,8777,C8778,29,10,18,1,9,0,1,5,1,4,10,10,10,-5.862068966,20,38,52.13793103,2500,12
8778,8778,C8779,16,8,6,2,4,4,0,2,4,2,7,7,7,1.25,15,40,56.25,2500,10
8779,8779,C8780,29,18,8,3,9,8,1,15,3,0,17,18,18,5.862068966,15.55555556,23.33333333,44.75095785,2000,14
8780,8780,C8781,33,19,5,9,11,2,6,5,7,7,9,12,12,5.757575758,18.94736842,42.10526316,66.81020734,3000,8
8781,8781,C8782,49,1,19,29,0,0,1,0,0,1,0,1,1,-13.26530612,20,60,66.73469388,3000,8
8782,8782,C8783,12,4,3,5,0,3,1,4,0,0,1,3,3,-2.5,12.5,20,30,1500,14
8783,8783,C8784,27,4,9,14,2,0,2,2,0,2,1,4,4,-8.888888889,20,40,51.11111111,2500,12
8784,8784,C8785,24,3,19,2,3,0,0,3,0,0,3,3,3,-14.16666667,20,20,25.83333333,1000,14
8785,8785,C8786,3,2,0,1,1,0,1,0,0,2,2,2,2,10,20,60,90,4500,8
8786,8786,C8787,28,19,6,3,15,3,1,11,5,3,11,19,19,8.214285714,18.42105263,31.57894737,58.21428571,2500,8
8787,8787,C8788,29,13,5,11,11,1,1,9,4,0,0,0,13,1.724137931,19.23076923,26.15384615,47.10875332,2000,14
8788,8788,C8789,46,43,2,1,3,1,39,36,0,7,8,37,43,17.60869565,19.76744186,26.51162791,63.88776542,3000,8
8789,8789,C8790,32,14,13,5,9,1,4,14,0,0,13,14,14,-0.9375,19.28571429,20,38.34821429,1500,14
8790,8790,C8791,3,2,0,1,1,0,1,0,2,0,0,0,1,10,20,40,70,3500,8
8791,8791,C8792,25,24,0,1,5,4,15,21,1,2,0,15,23,18.8,18.33333333,24.16666667,61.3,3000,8
8792,8792,C8793,4,2,1,1,1,0,1,0,1,1,1,1,2,2.5,20,50,72.5,3500,8
8793,8793,C8794,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,50,40,2000,14
8794,8794,C8795,36,32,3,1,7,8,17,7,5,20,22,27,30,15.83333333,17.5,48.125,81.45833333,4000,8
8795,8795,C8796,40,14,21,5,7,6,1,7,0,7,3,14,14,-4.75,15.71428571,40,50.96428571,2500,12
8796,8796,C8797,4,0,3,1,0,0,0,0,0,0,0,0,0,-17.5,0,40,22.5,1000,14
8797,8797,C8798,33,19,1,13,12,3,4,10,2,7,13,19,19,6.96969697,18.42105263,36.84210526,62.23285486,3000,8
8798,8798,C8799,19,11,0,8,3,8,0,7,1,3,1,7,7,7.368421053,12.72727273,32.72727273,52.82296651,2500,10
8799,8799,C8800,17,15,0,2,11,1,3,4,9,2,2,6,8,16.47058824,19.33333333,37.33333333,73.1372549,3500,8
8800,8800,C8801,25,19,5,1,7,10,2,12,0,7,3,17,18,10.8,14.73684211,34.73684211,60.27368421,3000,8
8801,8801,C8802,45,44,0,1,17,6,21,1,10,33,24,27,28,19.33333333,18.63636364,54.54545455,92.51515152,4500,8
8802,8802,C8803,24,2,4,18,1,1,0,1,0,1,1,2,2,-9.166666667,15,40,45.83333333,2000,14
8803,8803,C8804,20,12,0,8,11,1,0,10,2,0,10,11,11,8,19.16666667,23.33333333,50.5,2500,12
8804,8804,C8805,8,4,3,1,4,0,0,2,1,1,1,3,4,1.25,20,35,56.25,2500,10
8805,8805,C8806,20,10,3,7,7,0,3,1,7,2,5,9,10,3.5,20,42,65.5,3000,8
8806,8806,C8807,32,1,18,13,0,0,1,1,0,0,1,1,1,-14.6875,20,20,25.3125,1000,14
8807,8807,C8808,2,1,0,1,0,0,1,0,0,1,0,0,0,5,20,60,85,4000,8
8808,8808,C8809,31,27,2,2,11,4,12,10,5,12,24,26,26,15.48387097,18.51851852,41.48148148,75.48387097,3500,8
8809,8809,C8810,32,1,25,6,1,0,0,1,0,0,0,1,1,-16.875,20,20,23.125,1000,14
8810,8810,C8811,6,4,0,2,4,0,0,0,3,1,4,4,4,10,20,45,75,3500,8
8811,8811,C8812,8,1,6,1,0,1,0,1,0,0,0,1,1,-13.75,10,20,16.25,500,14
8812,8812,C8813,44,32,10,2,9,22,1,0,0,32,29,31,32,9.545454545,13.125,60,82.67045455,4000,8
8813,8813,C8814,46,27,12,7,21,5,1,10,6,11,5,26,27,5,18.14814815,40.74074074,63.88888889,3000,8
8814,8814,C8815,3,2,0,1,1,0,1,1,0,1,1,1,2,10,20,40,70,3500,8
