,product_id,product_name,product_type,price
18672,P18673,Fs Mini Klub Printed Baby Boy's Round Neck T-Shirt,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Polos & T-Shirts >> Fs Mini Klub Polos & T-Shirts >> Fs Mini Klub Printed Baby Boy's Round Neck T-Shirt""]",549
18673,P18674,Bodycare Checkered Boy's Boxer,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Boxers >> Bodycare Boxers >> Bodycare Checkered Boy's Boxer (Pack of 2)""]",498
18674,P18675,Aarika Self Design Kurta & Pallazo,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Ethnic Wear >> Salwar Kurta Dupattas >> Aarika Salwar Kurta Dupattas >> Aarika Self Design Kurta & Pallazo""]",2699
18675,P18676,Vinenzia Printed Winter Men's Gloves,"[""Vinenzia Printed Winter Men's Gloves""]",349
18676,P18677,C9 Women's Sports Bra,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Sports Bras >> C9 Sports Bras >> C9 Women's Sports Bra""]",899
18677,P18678,Bodycare Checkered Boy's Boxer,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Boxers >> Bodycare Boxers >> Bodycare Checkered Boy's Boxer (Pack of 2)""]",518
18678,P18679,fabwoods Rimless Square Frame,"[""Eyewear >> Frames >> fabwoods Rimless Square Frame (54 mm)""]",3999
18679,P18680,Satrani Cotton Embroidered Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Dress Material >> Satrani Dress Material >> Satrani Cotton Embroidered Salwar Suit Dupatta M...""]",4330
18680,P18681,Rootz Alloy Cuff,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",584
18681,P18682,Essart 0074B Makeup and Jewellery Vanity Box,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Essart Vanity Boxes""]",2199
18682,P18683,Slims Full Sleeve Solid Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Slims Winter Jackets""]",2090
18683,P18684,Aamore Decor Tribal Man Showpiece  -  25 cm,"[""Home Decor & Festive Needs >> Showpieces >> Aamore Decor Showpieces""]",4999
18684,P18685,Terracotta Terracotta Jewel Set,"[""Jewellery >> Jewellery Sets""]",950
18685,P18686,Fashion Infinite Brass Cuff,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",280
18686,P18687,Fayona Full Sleeve Solid Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Fayona Winter Jackets""]",1999
18687,P18688,Aakrati Brass Sculpture Metal Handicrafts Gift Showpiece  -  17.78 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Aakrati Human Figurines""]",5299
18688,P18689,BijouVertex Alloy Yellow Gold Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",610
18689,P18690,Vidhya Kangan Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1000
18690,P18691,Agnihotra Creations Hanger Showpiece  -  37.5 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Agnihotra Creations Human Figurines""]",800
18691,P18692,Serebroarts Iron Decorative Platter,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Decorative Platters >> Serebroarts Decorative Platters""]",2299
18692,P18693,Angelfish Designer Jewellery & Bangle Box Vanity Case,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Angelfish Vanity Boxes""]",3500
18693,P18694,Variation Kundan Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",1499
18694,P18695,Art Godaam Colored figure Showpiece  -  50 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Art Godaam Human Figurines""]",1900
18695,P18696,Navisha Polypropylene Decorative Platter,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Decorative Platters >> Navisha Decorative Platters""]",799
18696,P18697,Artist Haat Vanity Box Makeup and Jewellery Vanity Jewellery,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Artist Haat Vanity Boxes""]",1800
18697,P18698,The Art Jewellery Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1599
18698,P18699,Blueberry Metal Cuff,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",399
18699,P18700,Fourwalls Showpiece  -  34 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Fourwalls Human Figurines""]",3500
18700,P18701,Goldencollections GC4379 Makeup and Jewellery Vanity Pouch,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Goldencollections Vanity Boxes""]",1044
18701,P18702,Karukraft Dokra Tribal Woman Showpiece  -  16 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Karukraft Human Figurines""]",550
18702,P18703,Vendee Fashion Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1298
18703,P18704,"Merchbay Wild Accessory Box | Artist : Pravesh Mishra Jewellery, Make up, etc. Vanity Accessory Box","[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Merchbay Vanity Boxes""]",1599
18704,P18705,Swayambhu Showpiece  -  30.5 cm,"[""Home Decor & Festive Needs >> Showpieces >> Swayambhu Showpieces""]",4050
18705,P18706,Utsokt Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1599
18706,P18707,Voylla Alloy Rhodium Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",650
18707,P18708,Yijun Suspended Wind Spinner,"[""Toys & School Supplies >> Wind Spinner Toys >> Yijun Wind Spinner Toys""]",199
18708,P18709,Celebrity Elegant And Strong Case Makeup Vanity Case,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Celebrity Vanity Boxes""]",1499
18709,P18710,Gift Island Asset Showpiece  -  30 cm,"[""Home Decor & Festive Needs >> Showpieces >> Gift Island Showpieces""]",3599
18710,P18711,The Art Jewellery South Indian Style Ruby & Emerald Rajwadi Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1899
18711,P18712,Taj Pearl Leather Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",425
18712,P18713,Mustard Full Sleeve Printed Women's Quilted Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Mustard Winter Jackets""]",2699
18713,P18714,Green House Rajasthani-Female Showpiece  -  23 cm,"[""Home Decor & Festive Needs >> Religion & Devotion >> Green House Religion & Devotion""]",1600
18714,P18715,Voylla Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",1430
18715,P18716,BGS Alloy Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",299
18716,P18717,Furncoms Doll Showpiece  -  24 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Furncoms Human Figurines""]",2800
18717,P18718,Goldencollections Beautiful Stylish Jewellery Vanity Box,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Goldencollections Vanity Boxes""]",2700
18718,P18719,Vidhya Kangan Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",1200
18719,P18720,Trufit Sleeveless Solid Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Trufit Winter Jackets""]",1395
18720,P18721,BGS Alloy Brass Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",349
18721,P18722,Vedic Deals Couple Radium Statues Showpiece  -  28 cm,"[""Home Decor & Festive Needs >> Showpieces >> Vedic Deals Showpieces""]",1499
18722,P18723,"Merchbay Colorful Doodles Accessory Box | Artist : Pratyusha Subramaniam Jewellery, Make up, etc. Vanity Accessory Box","[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Merchbay Vanity Boxes""]",1599
18723,P18724,Fashion Infinite Brass Cuff,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",280
18724,P18725,Abhushan Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",2299
18725,P18726,Art Godaam Mask Showpiece  -  40 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Art Godaam Human Figurines""]",1200
18726,P18727,"Fume Men, Women Wrist Band","[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Wrist Bands >> Fume Wrist Bands""]",499
18727,P18728,Sassafras Full Sleeve Solid Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Sassafras Winter Jackets""]",1700
18728,P18729,Voylla Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",1329
18729,P18730,"Recrafto Painted Four Drawer Box Makeup, Jewellery Vanity Jewellery","[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Recrafto Vanity Boxes""]",1605
18730,P18731,Pindia Apple Macbook Pro 15 15.4 Inch Ma601hn/A & Ma601ll/A USB Clear Anti-dust Plug,"[""Computers >> Laptop Accessories >> Anti Dust Plugs >> Pindia Anti Dust Plugs""]",449
18731,P18732,Viva Fashions Fabric Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",399
18732,P18733,Serebroarts Iron Decorative Platter,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Decorative Platters >> Serebroarts Decorative Platters""]",2199
18733,P18734,BGS Alloy Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",299
18734,P18735,Goldencollections Marriage Jewellery Vanity Box,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Goldencollections Vanity Boxes""]",3060
18735,P18736,Hugo Chavez Sleeveless Solid Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Hugo Chavez Winter Jackets""]",5999
18736,P18737,Chrome Showpiece  -  20 cm,"[""Home Decor & Festive Needs >> Showpieces >> Chrome Showpieces""]",645
18737,P18738,Voylla Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",1179
18738,P18739,Uberlyfe Elegant 3 Level Jewellery Box Vanity Case,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Uberlyfe Vanity Boxes""]",2200
18739,P18740,Pindia Apple Macbook Retina 15 15.4 Inch Me293hn/A & Me293ll/A HDMI White Anti-dust Plug,"[""Computers >> Laptop Accessories >> Anti Dust Plugs >> Pindia Anti Dust Plugs""]",449
18740,P18741,Voylla Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",1060
18741,P18742,MPCI Stone Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",399
18742,P18743,Hand Art Terracotta Mask Showpiece  -  28 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Hand Art Human Figurines""]",1299
18743,P18744,Craftuno Handcrafted Paper Mache Box - Set of 3 Showpiece Vanity Decorative,"[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Craftuno Vanity Boxes""]",1398
18744,P18745,NYN 80158,"[""Beauty and Personal Care >> Makeup >> Makeup Kits >> NYN Makeup Kits""]",869
18745,P18746,Kaatru Surya Bhagavan Showpiece  -  23.5 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Kaatru Human Figurines""]",485
18746,P18747,Voylla Alloy Silver Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",499
18747,P18748,Aarnaa White Checkker Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",2000
18748,P18749,Iron Crafts Creative Showpiece  -  21 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> Iron Crafts Human Figurines""]",620
18749,P18750,Voylla Alloy Yellow Gold Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",289
18750,P18751,Jewlot Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces >> Jewlot Brass Necklace""]",1203
18751,P18752,"IndiWeaves Regular Fit Men's Linen Brown, Blue Trousers","[""Clothing >> Men's Clothing >> Trousers >> IndiWeaves Trousers >> IndiWeaves Regular Fit Men's Linen Brown, Blue T...""]",4598
18752,P18753,"C&E  TV-out Cable High Speed HDMI Cable Male to Female 15 Feet, 3 Pack","[""Home Entertainment >> Video Players & Accessories >> Video Accessories >> Mobile Cables >> C&E Mobile Cables >> C&E  TV-out Cable High Speed HDMI Cable Male to ...""]",3657
18753,P18754,Saarah Self Design Kurta & Salwar,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Salwar Kurta Dupattas >> Saarah Salwar Kurta Dupattas >> Saarah Self Design Kurta & Salwar""]",2400
18754,P18755,Riddhi Siddhi Clone,"[""Toys & School Supplies >> Role Play Toys >> Riddhi Siddhi Role Play Toys >> Riddhi Siddhi Clone""]",499
18755,P18756,"JJ Jonex GRIPPER Volleyball -   Size: 4,  Diameter: 20 cm","[""Sports & Fitness >> Team Sports >> Football >> Footballs >> JJ Jonex Footballs >> JJ Jonex GRIPPER Volleyball -   Size: 4,  Diamet...""]",800
18756,P18757,Berge Women's Track Top,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Tops >> Berge Track Tops >> Berge Women's Track Top""]",595
18757,P18758,Himmlisch AAD0524 Car Armrest,"[""Automotive >> Car & Bike Accessories >> Car Interior & Exterior >> Car Interior >> Car Armrests >> Himmlisch AAD0524 Car Armrest (Beige, Renault, S...""]",1799
18758,P18759,Sifty Collection Acrylic Painting,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Paintings >> Sifty Collection Paintings >> Sifty Collection Acrylic Painting (14 inch x 20 ...""]",1999
18759,P18760,Texco Women's Track Top,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Tops >> Texco Track Tops >> Texco Women's Track Top""]",799
18760,P18761,Royal Men's Kurta and Churidar Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Royal Sets >> Royal Men's Kurta and Churidar Set""]",1999
18761,P18762,Himmlisch AAD0517 Car Armrest,"[""Automotive >> Car & Bike Accessories >> Car Interior & Exterior >> Car Interior >> Car Armrests >> Himmlisch AAD0517 Car Armrest (Beige, Honda, Acc...""]",1799
18762,P18763,Shaun Boy's Pyjama,"[""Clothing >> Kids' Clothing >> Boys Wear >> Trousers & Cargos >> Pyjamas >> Shaun Pyjamas >> Shaun Boy's Pyjama (Pack of 4)""]",3998
18763,P18764,Liz Lange Printed Women's Round Neck Orange T-Shirt,"[""Clothing >> Women's Clothing >> Maternity Wear >> Polos & T-Shirts >> Liz Lange Polos & T-Shirts >> Liz Lange Printed Women's Round Neck Orange T-Shirt""]",1299
18764,P18765,Trends On Wall Panihari Acrylic Painting,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Paintings >> Trends On Wall Paintings >> Trends On Wall Panihari Acrylic Painting (8 inch...""]",499
18765,P18766,Arshia Fashions Printed Kurta & Leggings,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Salwar Kurta Dupattas >> Arshia Fashions Salwar Kurta Dupattas >> Arshia Fashions Printed Kurta & Leggings""]",1999
18766,P18767,"SRK GROUPS Aluminium, Wooden Home Temple","[""Furniture >> General Utility Furniture >> Puja Mandir & Temple >> SRK GROUPS Puja Mandir & Temple >> SRK GROUPS Aluminium, Wooden Home Temple (Height...""]",1400
18767,P18768,Skycandle.in Multicolor Paper Lantern,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Lanterns >> Skycandle.in Lanterns >> Skycandle.in Multicolor Paper Lantern (85 cm X 3...""]",500
18768,P18769,CoffeeBean Regular Fit Baby Girl's Pink Trousers,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Shorts & Trousers >> Trousers >> CoffeeBean Trousers >> CoffeeBean Regular Fit Baby Girl's Pink Trousers""]",1199
18769,P18770,BOLLYWOOD ACCESSORY Printed Polyester Girl's Scarf,"[""Clothing >> Kids' Clothing >> Girls Wear >> Accessories >> Scarves & Stoles >> BOLLYWOOD ACCESSORY Scarves & Stoles >> BOLLYWOOD ACCESSORY Printed Polyester Girl's Scarf""]",279
18770,P18771,Elephant Brand 3 Fold Polka Dotted Prints - Manual Open Umbrella,"[""Tools & Hardware >> Tools >> Home Utilities >> Umbrellas >> Elephant Brand Umbrellas >> Elephant Brand 3 Fold Polka Dotted Prints - Manu...""]",499
18771,P18772,"Hiakan KNEE FIT STRIPED Knee Support (XL, Black, White)","[""Sports & Fitness >> Fitness Accessories >> Supports >> Hiakan Supports >> Hiakan KNEE FIT STRIPED Knee Support (XL, Black,...""]",260
18772,P18773,Speedwav Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",560
18773,P18774,Speedwav Stainless Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",999
18774,P18775,I-Pop Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1050
18775,P18776,PDI Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",700
18776,P18777,I-Pop Plastic Car Door Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1200
18777,P18778,Speedwav Plastic Car Door Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",600
18778,P18779,Goodyear GY10004 Bolt Cutter,"[""Home Improvement >> Tools >> Power Tools >> Tile Cutters""]",820
18779,P18780,Speedwav Stainless Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1198
18780,P18781,Speedwav Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",560
18781,P18782,Speedwav Stainless Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1198
18782,P18783,Woodman Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",900
18783,P18784,I-Pop Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1050
18784,P18785,Speedwav Plastic Car Door Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",950
18785,P18786,Woodman Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",2100
18786,P18787,Speedwav Plastic Car Door Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",950
18787,P18788,Speedwav Stainless Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",999
18788,P18789,Seven Seas Stainless Steel Twisting Pull Corkscrew,"[""Kitchen & Dining >> Bar & Glassware >> Bar Accessories >> Cork Screws >> Seven Seas Cork Screws""]",1261
18789,P18790,Woodman Steel Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",2100
18790,P18791,Pedrini Steel Waiters Corkscrew,"[""Kitchen & Dining >> Bar & Glassware >> Bar Accessories >> Cork Screws >> Pedrini Cork Screws""]",300
18791,P18792,I-Pop Plastic Car Bumper Guard,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Exterior >> Door & Bumper Guards""]",1050
18792,P18793,Cappuccino Pouch Potli,"[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Cappuccino Pouches and Potlis""]",699
18793,P18794,Zovi Regular Fit Men's Trousers,"[""Clothing >> Men's Clothing >> Trousers >> Zovi Trousers""]",799
18794,P18795,Mavango Slim Fit Men's Trousers,"[""Clothing >> Men's Clothing >> Trousers >> Mavango Trousers""]",1980
18795,P18796,Frankline Plus Regular Fit Men's Trousers,"[""Clothing >> Men's Clothing >> Trousers >> Frankline Plus Trousers""]",1599
18796,P18797,Inego Slim Fit Men's Trousers,"[""Clothing >> Men's Clothing >> Trousers >> Inego Trousers""]",1699
18797,P18798,Yepme Regular Fit Men's Trousers,"[""Clothing >> Men's Clothing >> Trousers >> Yepme Trousers""]",1899
